field_1,clust,lden,den,ID,Lat,Lon,depth,HDI,Voice,Population,Country_number,Code,Grav_tot,2010_regpop_mean,2020_regpop_mean,reg_pop_growth,SCORE,RATING,Productivity_mean,Landings,Tourism
567,568,-0.23101773,0.5,1300,-20.26,150.49,0,0.936666667,1.387727667,24591818.33,2,AUS,1,0.660445334,0.660579712,0.000134378,2,Partially Effective,980.217235,126.2520912,5790000
568,569,-0.356674944,0.4,1301,-20.29,118.48,0,0.9232,1.4030261,22199144.9,2,AUS,2,16.51243025,16.51648725,0.004057003,0,none,1969.283323,126.2520912,5790000
569,570,-0.23101773,0.5,1302,-20.37,115.51,0,0.9296,1.4213264,23098659.8,2,AUS,0,0.933032012,0.933587535,0.000555523,0,none,958.0808546,126.2520912,5790000
570,571,0.09531018,0.8,1304,-20.37,116.81,0,0.9296,1.4213264,23098659.8,2,AUS,2,40.02117528,40.03575911,0.014583832,0,Unrated,4059.398479,126.2520912,5790000
571,572,-0.005025168,0.7,1305,-20.38,148.89,0,0.9296,1.4213264,23098659.8,2,AUS,7,160.3499063,160.4188944,0.068988111,2,Partially Effective,17882.22288,126.2520912,5790000
572,573,-0.23101773,0.5,1307,-20.39,115.57,0,0.9296,1.4213264,23098659.8,2,AUS,0,1.131814363,1.132489208,0.000674846,0,none,906.9885629,126.2520912,5790000
573,574,0.250387644,1,1309,-20.43,117.06,0,0.9296,1.4213264,23098659.8,2,AUS,1,32.74792608,32.75997165,0.01204557,0,none,15370.08979,126.2520912,5790000
574,575,-0.356674944,0.4,1312,-20.45,115.48,0,0.9296,1.4213264,23098659.8,2,AUS,0,1.113983717,1.114647619,0.000663901,0,none,1370.5,126.2520912,5790000
575,576,-0.356674944,0.4,1313,-20.45,115.61,0,0.9296,1.4213264,23098659.8,2,AUS,0,1.281303651,1.282067715,0.000764064,0,none,1188.414841,126.2520912,5790000
576,577,-0.356674944,0.4,1314,-20.46,115.55,0,0.9296,1.4213264,23098659.8,2,AUS,0,1.225610161,1.226340624,0.000730463,0,none,1352.225904,126.2520912,5790000
577,578,0.269627904,1.15,1316,-20.46,116.59,0,0.9296,1.4213264,23098659.8,2,AUS,1,36.8749241,36.88837066,0.013446562,0,Unrated,1217.104149,126.2520912,5790000
578,579,0.09531018,0.8,1318,-20.48,116.53,0,0.9296,1.4213264,23098659.8,2,AUS,1,36.03332916,36.04646798,0.013138817,0,none,1219.735083,126.2520912,5790000
579,580,-0.356674944,0.4,1319,-20.4,115.5,0,0.9296,1.4213264,23098659.8,2,AUS,0,1.043665722,1.044287633,0.000621911,0,none,1096.317381,126.2520912,5790000
580,581,-0.356674944,0.4,1320,-20.4,116.92,0,0.9296,1.4213264,23098659.8,2,AUS,1,36.01797532,36.03115047,0.013175147,0,none,13404.17571,126.2520912,5790000
581,582,0.09531018,0.8,1322,-20.51,115.48,0,0.9296,1.4213264,23098659.8,2,AUS,0,1.182987346,1.183691388,0.000704042,0,none,1636.810161,126.2520912,5790000
582,583,-0.23101773,0.5,1323,-20.51,115.54,0,0.9296,1.4213264,23098659.8,2,AUS,0,1.234288852,1.235023601,0.000734749,0,none,1640.526448,126.2520912,5790000
583,584,-0.105360516,0.6,1325,-20.53,116.54,0,0.9296,1.4213264,23098659.8,2,AUS,1,33.23399846,33.24613883,0.012140373,0,none,1445.501847,126.2520912,5790000
584,585,0.078501874,0.8,1326,-20.53,116.66,0,0.9232,1.4030261,22199144.9,2,AUS,2,32.27296943,32.28478002,0.011810591,0,Unrated,16913.49956,126.2520912,5790000
585,586,0.776698261,2,1329,-20.5553,164.183,0,,,263490,19,NCL,6,64.72779261,76.51682387,11.78903125,0,none,15987.81776,43.77700751,99000
586,587,-0.356674944,0.4,1340,-20.58,115.58,0,0.9296,1.4213264,23098659.8,2,AUS,0,1.297575333,1.298346444,0.00077111,0,none,1702.931649,126.2520912,5790000
587,588,0.523659497,1.4,1331,-20.55,116.63,0,0.9168,1.3847258,21299630,2,AUS,2,31.93993556,31.95162163,0.011686077,0,none,7148.022006,126.2520912,5790000
588,589,-0.356674944,0.4,1334,-20.56,150.03,1,0.936666667,1.387727667,24591818.33,2,AUS,2,147.8143065,148.033207,0.218900434,2,Partially Effective,604.180634,126.2520912,5790000
589,590,0.09531018,0.8,1342,-20.58,116.54,0,0.9168,1.3847258,21299630,2,AUS,1,30.95934783,30.97067326,0.011325428,0,Unrated,1675.953919,126.2520912,5790000
590,591,-0.130682382,0.6,1336,-20.57,116.58,0,0.9168,1.3847258,21299630,2,AUS,1,31.28119019,31.29263769,0.011447499,0,none,1719.706679,126.2520912,5790000
591,592,-0.495439794,0.3125,1339,-20.5891,164.273,0,,,263490,19,NCL,20,68.23602892,81.79316607,13.55713715,0,none,40510.06301,43.77700751,99000
592,593,0.097147548,1.3,1344,-20.5,-174.74,0.5,0.7016,0.48823028,101975.2,15,TON,2,666.4668685,706.2908095,39.82394097,0,none,466.910854,116.0177097,47100
593,594,-0.130682382,0.6,1346,-20.61,116.46,0.5,0.9232,1.4030261,22199144.9,2,AUS,1,30.12038981,30.13140756,0.011017754,0,none,1655.663392,126.2520912,5790000
594,595,-0.356674944,0.4,1347,-20.61,116.6,0,0.9168,1.3847258,21299630,2,AUS,1,29.60585589,29.61670355,0.010847666,0,Unrated,2024.486123,126.2520912,5790000
595,596,0.093803016,1,1350,-20.62,116.52,0,0.9232,1.4030261,22199144.9,2,AUS,1,29.75710249,29.7679954,0.010892906,0,none,1898.061328,126.2520912,5790000
596,597,-0.393042588,0.375,1351,-20.6305,165.072,0,,,242690,19,NCL,5,76.85366529,86.28714818,9.433482894,0,none,587.9934823,43.77700751,99000
597,598,0.262364264,1,1352,-20.63,115.58,1,0.9296,1.4213264,23098659.8,2,AUS,0,1.262171302,1.26292012,0.000748818,0,none,1644.78807,126.2520912,5790000
598,599,0.477034048,1.3125,1353,-20.6446,164.983,0,,,242690,19,NCL,8,75.04895977,84.61813799,9.56917822,0,none,15880.91552,43.77700751,99000
599,600,1.371708672,7.625,1354,-20.67,164.24,0,,,263490,19,NCL,6,67.72160569,81.75341055,14.03180487,0,none,11878.5151,43.77700751,99000
600,601,-0.130682382,0.6,1355,-20.68,149.14,0,0.936666667,1.387727667,24591818.33,2,AUS,6,160.0481309,160.1176188,0.069487891,2,Partially Effective,7096.803332,126.2520912,5790000
601,602,-0.43618021,0.375,1356,-20.6906,164.992,0,,,225022,19,NCL,8,75.61372519,85.01913648,9.405411281,0,none,20875.94264,43.77700751,99000
602,603,-0.356674944,0.4,1359,-20.6,149.41,1,0.936666667,1.387727667,24591818.33,2,AUS,6,241.0640603,241.169531,0.105470734,2,Partially Effective,665.5247244,126.2520912,5790000
603,604,0.832909123,2,1360,-20.7377,149.465,0,0.936666667,1.387727667,24591818.33,2,AUS,5,230.084249,230.1848793,0.100630346,2,Partially Effective,850.7217041,126.2520912,5790000
604,605,0.405465108,1.2,1361,-20.73,115.49,0,0.9296,1.4213264,23098659.8,2,AUS,1,1.306825842,1.307589273,0.00076343,0,none,1555.206379,126.2520912,5790000
605,606,-0.356674944,0.4,1362,-20.76,115.57,0,0.9296,1.4213264,23098659.8,2,AUS,0,1.295487373,1.296244659,0.000757286,0,none,1485.947732,126.2520912,5790000
606,607,0.587786665,1.5,1367,-20.7939,167.157,0,,,242690,19,NCL,3,81.11817987,53.72756414,-27.39061573,0,none,21063.66117,43.77700751,99000
607,608,-0.005025168,0.7,1365,-20.78,115.5,0,0.9296,1.4213264,23098659.8,2,AUS,1,2.209143312,2.210391588,0.001248276,0,none,1451.740494,126.2520912,5790000
608,609,-0.356674944,0.4,1373,-20.8,149.26,0,0.936666667,1.387727667,24591818.33,2,AUS,7,167.1756947,167.2483157,0.072620992,2,Partially Effective,958.4626023,126.2520912,5790000
609,610,2.04947945,7.5,1369,-20.8454,165.421,0,,,263490,19,NCL,5,78.54990524,85.21929811,6.669392867,0,none,3562.483513,43.77700751,99000
610,611,-0.068083449,0.7,1370,-20.8931,149.421,0,0.936666667,1.387727667,24591818.33,2,AUS,11,189.8188059,189.9027077,0.083901792,2,Partially Effective,955.6214126,126.2520912,5790000
611,612,0.182321557,1,1375,-20.9007,167.265,1,,,225022,19,NCL,7,87.13654234,55.97302909,-31.16351325,0,none,61804.1316,43.77700751,99000
612,613,-0.467868136,0.34375,1379,-20.9198,165.369,1,,,263490,19,NCL,24,78.95234719,85.90611032,6.953763129,0,none,23875.33952,43.77700751,99000
613,614,0.09531018,0.8,1382,-20.94,154.4,1,0.936666667,1.387727667,24591818.33,2,AUS,0,0.094453618,0.094489508,3.59E-05,0,none,204.4676356,126.2520912,5790000
614,615,-0.356674944,0.4,1383,-20.95,115.46,0,0.9296,1.4213264,23098659.8,2,AUS,1,2.120834006,2.122021739,0.001187732,0,none,1254.239343,126.2520912,5790000
615,616,-0.130682382,0.6,1385,-20.98,154.39,1,0.9296,1.4213264,23098659.8,2,AUS,0,0.094453618,0.094489508,3.59E-05,0,none,203.1432698,126.2520912,5790000
616,617,-0.105360516,0.6,1386,-20.99,115.48,0,0.9296,1.4213264,23098659.8,2,AUS,1,2.030381365,2.031518586,0.001137221,0,none,1655.231885,126.2520912,5790000
617,618,0.09531018,0.8,1388,-20.9,115.45,0,0.9296,1.4213264,23098659.8,2,AUS,1,2.300571261,2.301859638,0.001288377,0,none,1035.737028,126.2520912,5790000
618,619,-0.356674944,0.4,1390,-20,148.88,0,0.936666667,1.387727667,24591818.33,2,AUS,4,63.15320035,63.16415437,0.010954023,2,Partially Effective,495.4907854,126.2520912,5790000
619,620,-0.015500435,0.75,1396,-21.0258,55.2273,0,0.8753,1.2363472,65160875.2,8,FRA,385,5310.986185,6173.944684,862.9584983,0,none,239.2038603,71.54552582,76647000
620,621,-0.130682382,0.6,1393,-21.01,154.38,0,0.9296,1.4213264,23098659.8,2,AUS,0,0.094453618,0.094489508,3.59E-05,0,none,202.1921197,126.2520912,5790000
621,622,-0.16993129,0.59375,1399,-21.0309,167.419,0,,,253090,19,NCL,11,92.75503594,58.70954428,-34.04549166,0,none,49747.31549,43.77700751,99000
622,623,0.555928758,2,1400,-21.0397,55.216,0,0.8684,1.26213,64349427.4,8,FRA,385,5310.986185,6173.944684,862.9584983,0,none,237.9233423,71.54552582,76647000
623,624,0.048790164,0.75,1405,-21.0698,55.2172,1,0.8684,1.26213,64349427.4,8,FRA,385,5310.986185,6173.944684,862.9584983,0,none,237.1142146,71.54552582,76647000
624,625,-0.597837001,0.25,1410,-21.0871,164.762,0,,,233856,19,NCL,7,77.42305798,86.88751617,9.46445819,0,none,26449.82954,43.77700751,99000
625,626,-0.597837001,0.25,1411,-21.0871,167.762,0,,,225022,19,NCL,11,88.13652463,56.14713243,-31.98939221,0,none,32832.64131,43.77700751,99000
626,627,-0.356674944,0.4,1412,-21.08,115.51,0,0.9296,1.4213264,23098659.8,2,AUS,0,2.233907936,2.235151884,0.001243948,0,none,2425.956463,126.2520912,5790000
627,628,0.102183689,0.8125,1416,-21.1057,55.2392,0.5,0.8753,1.2363472,65160875.2,8,FRA,154,5310.986185,6173.944684,862.9584983,0,none,237.3257744,71.54552582,76647000
628,629,-0.315599181,0.45,1419,-21.1175,-175.163,0,0.6758,-0.05170855,99644.2,15,TON,86,1208.833039,1308.909686,100.0766474,3,Not Effective,2242.475542,116.0177097,47100
629,630,-0.130682382,0.6,1420,-21.11,-174.98,0.5,0.7016,0.48823028,101975.2,15,TON,23,1140.618056,1234.772654,94.15459821,0,none,2017.954159,116.0177097,47100
630,631,-0.597837001,0.25,1421,-21.1217,43.1933,1,0.4672,-0.056832175,17288982.2,9,MDG,35,229.4730994,262.299998,32.82689863,0,none,312.5803639,221.0364035,196000
631,632,-0.041011918,0.75,1429,-21.1831,55.2862,0,0.8822,1.2105644,65972323,8,FRA,1620,5310.986185,6173.944684,862.9584983,0,none,246.3697172,71.54552582,76647000
632,633,0.943568397,3.15625,1430,-21.1947,164.778,0,,,242690,19,NCL,6,78.1941841,87.60338425,9.409200156,0,none,15437.33425,43.77700751,99000
633,634,0.024395082,0.8,1432,-21.21,155.77,1,0.933133333,1.404527033,23845239.07,2,AUS,0,0.008294048,0.008297681,3.63E-06,0,none,231.6136631,126.2520912,5790000
634,635,-0.079791035,0.75,1436,-21.2644,55.3277,0,0.8684,1.26213,64349427.4,8,FRA,88,5310.986185,6173.944684,862.9584983,0,none,415.7092524,71.54552582,76647000
635,636,0.550622119,1.95,1434,-21.25,155.75,1,0.936666667,1.387727667,24591818.33,2,AUS,0,0.004309795,0.004311683,1.89E-06,0,none,229.1441535,126.2520912,5790000
636,637,-0.356674944,0.4,1438,-21.26,-159.82,0,,-0.011871599,15200,10,CIS,12,1444.593593,1552.096478,107.5028844,0,none,131.8110716,567.3648557,#N/A
637,638,0.024395082,0.8,1441,-21.2,-159.77,1,,-0.4493202,15200,10,CIS,1140,1444.593593,1552.096478,107.5028844,0,none,133,567.3648557,#N/A
638,639,-0.356674944,0.4,1444,-21.32,115.17,0,0.9296,1.4213264,23098659.8,2,AUS,0,1.531218248,1.532063866,0.000845618,0,none,1725.109419,126.2520912,5790000
639,640,0.88374225,3.1875,1445,-21.3673,164.981,0,,,253090,19,NCL,7,77.00242678,84.65976221,7.657335435,0,none,444.8675829,43.77700751,99000
640,641,1.971906164,7.125,1447,-21.4106,164.958,0,,,242690,19,NCL,7,76.55296937,83.9990367,7.446067331,0,none,378.5263895,43.77700751,99000
641,642,1.029619417,2.5,1448,-21.5563,166.337,0,,,242690,19,NCL,12,345.177955,432.2824323,87.10447729,0,none,28095.56442,43.77700751,99000
642,643,0.048790164,0.75,1449,-21.5934,166.263,0,,,242690,19,NCL,12,342.8633582,430.5146301,87.65127187,0,none,43495.27011,43.77700751,99000
643,644,1.218557993,10.375,1450,-21.5978,165.338,0,,,263490,19,NCL,13,81.36784561,92.95027393,11.58242832,0,none,30457.90416,43.77700751,99000
644,645,0.955813521,5.90625,1451,-21.6136,165.381,0,,,263490,19,NCL,20,84.32673119,98.47018575,14.14345456,1,Effective,48098.41262,43.77700751,99000
645,646,0.048790164,0.75,1453,-21.6298,165.454,0,,,242690,19,NCL,11,90.32586902,110.8759769,20.55010784,0,none,65535,43.77700751,99000
646,647,1.031211268,3.375,1454,-21.6422,166.303,0,,,233856,19,NCL,445,350.3930116,440.6349038,90.24189223,0,none,60751.54947,43.77700751,99000
647,648,0.09531018,0.8,1455,-21.64,114.36,1,0.9168,1.3847258,21299630,2,AUS,0,5.509573062,5.51017141,0.000598349,0,none,1570.717793,126.2520912,5790000
648,649,-0.293846337,0.45,1460,-21.65,150.24,0.5,0.936666667,1.387727667,24591818.33,2,AUS,2,8.098581735,8.099876758,0.001295023,2,Partially Effective,956.8666154,126.2520912,5790000
649,650,-0.005025168,0.7,1462,-21.67,114.33,1,0.9168,1.3847258,21299630,2,AUS,0,5.389545893,5.390126522,0.000580629,0,none,1627.967856,126.2520912,5790000
650,651,0.530490523,1.95,1464,-21.79,-154.7,1,,,270370.6,13,PYF,0,52.867705,54.915345,2.04764,0,none,122.5969344,112.0653861,154000
651,652,1.185588942,3.7,1465,-21.79,151.87,1,0.936666667,1.387727667,24591818.33,2,AUS,1,0.039465669,0.039480664,1.50E-05,2,Partially Effective,586.4868774,126.2520912,5790000
652,653,0.587786665,1.5,1467,-21.8003,35.4997,1,0.333,-0.068941075,19344324,6,MOZ,32,307.6315372,362.1615949,54.53005774,2,Partially Effective,540.4632106,530.3148765,1718000
653,654,-0.356674944,0.4,1470,-21.84,114.18,0,0.933133333,1.404527033,23845239.07,2,AUS,15,4.907762817,4.908268173,0.000505356,2,Partially Effective,62128.11828,126.2520912,5790000
654,655,-0.356674944,0.4,1471,-21.84,152.33,0,0.936666667,1.387727667,24591818.33,2,AUS,1,0.049142477,0.049161146,1.87E-05,2,Partially Effective,920.9467969,126.2520912,5790000
655,656,-0.356674944,0.4,1472,-21.85,114.17,0,0.9296,1.4213264,23098659.8,2,AUS,15,4.788778046,4.789223712,0.000445666,2,Partially Effective,61534.32077,126.2520912,5790000
656,657,0.262364264,1,1473,-21.85,153.52,1,0.9296,1.4213264,23098659.8,2,AUS,0,0.057803866,0.057825826,2.20E-05,0,none,375.2113839,126.2520912,5790000
657,658,0.024395082,0.8,1486,-21.9,113.94,0,0.9168,1.3847258,21299630,2,AUS,5,4.668149901,4.668018634,-0.000131267,2,Partially Effective,948.9759484,126.2520912,5790000
658,659,-0.356674944,0.4,1480,-21.92,153.58,1,0.933133333,1.404527033,23845239.07,2,AUS,0,0.057803866,0.057825826,2.20E-05,0,none,331.3011698,126.2520912,5790000
659,660,-0.130682382,0.6,1482,-21.94,114.16,1,0.9296,1.4213264,23098659.8,2,AUS,16,4.409859828,4.410269801,0.000409973,0,none,65535,126.2520912,5790000
660,661,-0.597837001,0.25,1483,-21.9555,43.2091,1,0.4672,-0.056832175,17288982.2,9,MDG,25,326.9414577,401.4589851,74.51752743,0,none,5929.450586,221.0364035,196000
661,662,-0.356674944,0.4,1484,-21.96,152.43,1,0.936666667,1.387727667,24591818.33,2,AUS,1,0.049142477,0.049161146,1.87E-05,2,Partially Effective,1039.817957,126.2520912,5790000
662,663,-0.356674944,0.4,1485,-21.98,113.92,0,0.9168,1.3847258,21299630,2,AUS,1,4.37998808,4.379866375,-0.000121705,2,Partially Effective,853.784126,126.2520912,5790000
663,664,-0.356674944,0.4,1487,-21.9,153.54,1,0.936666667,1.387727667,24591818.33,2,AUS,0,0.057803866,0.057825826,2.20E-05,0,none,343.8758585,126.2520912,5790000
664,665,-0.597837001,0.25,1491,-22.0091,43.1829,1,0.4672,-0.056832175,17288982.2,9,MDG,27,339.0350495,418.394336,79.3592865,0,none,2084.505821,221.0364035,196000
665,666,-0.356674944,0.4,1493,-22.02,114.13,0,0.9296,1.4213264,23098659.8,2,AUS,16,3.397347126,3.397301484,-4.56E-05,0,none,48574.39952,126.2520912,5790000
666,667,-0.597837001,0.25,1494,-22.0589,43.1975,1,0.4672,-0.056832175,17288982.2,9,MDG,30,339.9194135,421.5000329,81.58061937,0,none,5544.581078,221.0364035,196000
667,668,-0.223143551,0.5,1502,-22.1254,43.1976,1,0.4964,-0.45048838,20006205.8,9,MDG,30,340.3201452,424.0581485,83.73800333,0,none,614.5,221.0364035,196000
668,669,-0.223143551,0.5,1507,-22.1486,113.868,0,0.933133333,1.404527033,23845239.07,2,AUS,1,3.981676507,3.981559273,-0.000117234,0,Unrated,12076.69341,126.2520912,5790000
669,670,0.09531018,0.8,1508,-22.16,155.45,0,0.9296,1.4213264,23098659.8,2,AUS,0,0.004309795,0.004311683,1.89E-06,0,none,245.7107637,126.2520912,5790000
670,671,0.198395144,1,1512,-22.18,155.16,0,0.933133333,1.404527033,23845239.07,2,AUS,0,0.004309795,0.004311683,1.89E-06,0,none,236.9316062,126.2520912,5790000
671,672,-0.044214129,0.75,1518,-22.19,155.37,0,0.9296,1.4213264,23098659.8,2,AUS,0,0.004309795,0.004311683,1.89E-06,0,none,253.180266,126.2520912,5790000
672,673,0.078501874,0.8,1519,-22.1,113.88,0,0.9168,1.3847258,21299630,2,AUS,1,4.069087132,4.068969506,-0.000117626,2,Partially Effective,7571.637344,126.2520912,5790000
673,674,1.243077935,3.9375,1520,-22.258,166.386,0,,,242690,19,NCL,294,412.3254365,526.510775,114.1853385,0,none,55065.15045,43.77700751,99000
674,675,0.961393866,4.375,1521,-22.2873,167.037,0,,,263490,19,NCL,24,559.8026363,719.4269406,159.6243043,0,none,26529.63821,43.77700751,99000
675,676,0.440849644,1.375,1522,-22.2938,166.296,0,,,242690,19,NCL,45,408.0816528,520.7409269,112.6592741,0,none,41321.27947,43.77700751,99000
676,677,-0.356674944,0.4,1523,-22.2,155.29,1,0.936666667,1.387727667,24591818.33,2,AUS,0,0.004309795,0.004311683,1.89E-06,0,none,248.2206004,126.2520912,5790000
677,678,0.219933267,1.1875,1525,-22.3008,166.437,0,,,263490,19,NCL,1474,430.6428335,550.5806809,119.9378473,0,none,47546.22211,43.77700751,99000
678,679,0.10755569,0.875,1526,-22.3033,166.598,0,,,263490,19,NCL,504,443.1987029,567.4060501,124.2073473,0,none,65535,43.77700751,99000
679,680,-0.223143551,0.5,1528,-22.3242,166.363,1,,,263490,19,NCL,43,420.5692566,537.4781259,116.9088692,0,none,28819.94567,43.77700751,99000
680,681,-0.029175592,0.6875,1529,-22.3334,167.011,0,,,263490,19,NCL,13,556.2671313,714.8913683,158.6242371,0,none,37420.08164,43.77700751,99000
681,682,0.717839793,1.75,1531,-22.3372,40.3406,0,0.85,1.3025585,62258365.8,8,FRA,1,2406.920344,2917.934028,511.0136842,0,none,263.0165623,71.54552582,76647000
682,683,0.856561012,2.0625,1532,-22.3388,166.238,0,,,242690,19,NCL,15,410.3476566,523.8868554,113.5391988,0,none,22714.58699,43.77700751,99000
683,684,1.097360724,4.5,1534,-22.3561,166.847,0,,,242690,19,NCL,7,500.176191,642.2996082,142.1234172,0,none,65535,43.77700751,99000
684,685,1.115141591,2.75,1535,-22.3675,166.306,0,,,263490,19,NCL,25,425.8290955,544.4758972,118.6468017,0,none,11920.23532,43.77700751,99000
685,686,-0.23101773,0.5,1537,-22.37,152.55,1,0.9296,1.4213264,23098659.8,2,AUS,1,0.049142477,0.049161146,1.87E-05,2,Partially Effective,595.1738598,126.2520912,5790000
686,687,-0.19543996,0.5625,1538,-22.3845,166.841,0,,,263490,19,NCL,7,504.1974291,647.4472973,143.2498683,0,none,65535,43.77700751,99000
687,688,0.354171814,1.125,1540,-22.3942,166.883,0,,,242690,19,NCL,6,526.4948411,676.5152281,150.0203871,0,none,65535,43.77700751,99000
688,689,-0.077961541,0.625,1541,-22.3951,166.523,0,,,263490,19,NCL,37,450.6851094,577.6539365,126.968827,0,none,56789.22795,43.77700751,99000
689,690,1.371708672,7.625,1543,-22.425,166.848,0,,,263490,19,NCL,13,523.5430642,672.7333843,149.1903201,0,none,61020.70408,43.77700751,99000
690,691,-0.30809307,0.4375,1544,-22.4438,166.369,1,,,242690,19,NCL,17,446.5689613,572.21397,125.6450087,0,none,1413.350701,43.77700751,99000
691,692,1.569728179,5.375,1545,-22.5264,167.411,0,,,263490,19,NCL,3,452.1423369,562.4837673,110.3414304,0,none,26796.70907,43.77700751,99000
692,693,0.048790164,0.75,1547,-22.5527,166.47,0,,,263490,19,NCL,10,483.3167456,620.9189057,137.6021602,0,none,7306.798997,43.77700751,99000
693,694,-0.223143551,0.5,1548,-22.5986,167.399,0,,,263490,19,NCL,7,439.4323557,531.1030383,91.6706826,0,none,33172.5,43.77700751,99000
694,695,-0.223143551,0.5,1549,-22.6422,166.303,0,,,263490,19,NCL,6,504.774904,649.1570262,144.3821223,0,none,412.3988288,43.77700751,99000
695,696,-0.356674944,0.4,1550,-22.87,113.76,0,0.9296,1.387727667,23098659.8,2,AUS,1,2.701251743,2.701147991,-0.000103753,2,Partially Effective,24722.57133,126.2520912,5790000
696,697,0.09531018,0.8,1551,-22.93,113.78,0,0.9296,1.387727667,23098659.8,2,AUS,1,0.543507425,0.543500757,-6.67E-06,2,Partially Effective,47354.9347,126.2520912,5790000
697,698,-0.597837001,0.25,1552,-22.9555,43.2091,1,0.4672,-0.056832175,17288982.2,9,MDG,57,688.6016793,980.3013054,291.6996261,0,none,399.3555648,221.0364035,196000
